date,portfolio_return,long_count,short_count,long_mean_pred,short_mean_pred,total_stocks,long_permnos,short_permnos
2010-11-30,-0.02772057781999999,50,50,0.028717589580992367,-0.027939595473785852,876,"71271,77730,24221,84827,85319,90071,16600,82486,48653,89002,50876,25099,66683,91937,76625,85753,88335,68591,88924,85032,88446,32870,89244,75320,82307,39087,23501,91195,46877,80032,81540,92530,26470,21207,76841,91068,89217,90657,70500,91547,47626,79698,88031,15553,52936,85232,13901,81925,81481,66800","92765,70923,52230,75224,75510,85931,15318,35167,90547,89757,92451,70033,76123,90988,91277,90565,84597,34032,84129,79588,58318,24643,38703,70228,90164,83976,76744,86783,92621,87054,17778,52708,14593,84172,31974,59408,27422,91575,76644,84342,78875,88313,90287,57808,26382,88811,86719,92421,92570,89960"
2010-12-31,-0.08412380956600002,50,50,0.028871647151012605,-0.02567592388341105,871,"80543,66800,93088,85753,24221,19561,25099,77976,76841,70500,88031,85032,92618,90657,81481,11478,82486,71271,76605,82307,91579,91109,92293,88436,77300,90992,27756,82643,85232,91937,91849,93089,89960,48653,89217,23501,13901,78975,14656,16600,84563,17743,76625,92602,80286,89399,81061,75320,92890,90763","89757,68144,85931,10375,90287,75591,84597,35167,56573,91275,59176,36397,92188,20626,84172,46886,75285,26382,34032,59408,14593,38703,80924,90988,84342,31974,78875,86783,51706,87054,70228,88313,58318,83879,52708,75175,16505,17778,76644,27705,76744,91575,84129,11891,92570,32651,92421,86719,88335,88811"
2011-01-31,-0.011265469656,50,50,0.02440307741261058,-0.028884876526999118,875,"93138,80543,24221,82486,89960,91849,38659,85753,19561,93132,76841,25099,70500,48653,19393,91976,90550,21207,71271,88436,81481,53866,50876,61241,17743,11403,92021,92602,13928,60687,77300,82307,93101,27043,17929,85517,91233,90609,27633,76605,75070,90071,27991,92709,90992,88031,85232,88590,90312,82508","84827,92451,58318,83541,76565,51706,66800,78977,91275,72996,92188,90180,14593,78963,59408,75285,50788,90287,43123,86580,24643,88284,84129,26382,52230,52708,78875,91926,79859,47941,90988,20053,87054,52337,83699,84342,11891,17778,92570,93080,86719,88811,91888,76644,21020,76744,91103,87785,92421,87390"
2011-02-28,-0.004517803725999997,50,50,0.02516093226033482,-0.03447904417011423,871,"93138,89960,80543,82486,24221,91976,61241,71271,88504,75320,60687,90312,85753,91849,47626,88590,90550,82800,91066,86926,70500,13928,91109,93089,75694,85908,76841,85517,91937,84563,92709,11403,50876,70332,92293,48267,88873,48653,76605,19393,27633,91531,85348,15579,70033,91516,87659,85645,90071,52936","15318,56063,76149,81776,71563,54148,88989,79588,80924,64961,75285,91103,92451,36397,92188,83699,25081,10375,77264,79859,76644,85271,93091,75175,64995,90505,93152,66800,87054,42906,52708,91888,11891,21020,59408,78875,52337,17778,51706,86719,76744,16505,76123,92421,84129,88811,80557,79977,92346,88335"
2011-03-31,0.027885309199999996,50,50,0.026291191484719888,-0.03127053340491224,866,"93138,82486,48653,89960,85753,71271,80543,91849,75320,80557,76584,93132,93089,75694,88319,91976,61241,24221,90550,85319,87267,83186,70500,60687,47626,85517,52936,82307,87056,83111,15579,75070,17743,89002,76841,92709,13928,66093,11809,84563,23712,76639,93088,81912,88504,19393,90992,32870,45241,93150","12570,14593,91207,27828,76149,81173,76076,92132,75326,26382,79859,79879,77281,84129,17778,25785,70228,85991,91195,50278,89757,83976,92188,70308,27422,90547,15202,90505,92570,16505,11891,91103,52708,59408,51706,86719,92421,93152,91888,21020,76644,76123,75175,90287,78875,91493,54148,66800,88335,79977"
2011-04-30,0.032566313565999996,50,50,0.026643820212675525,-0.03484285249035122,867,"93138,80543,82486,86926,70500,75320,61241,75577,48653,87267,93080,75694,71271,15579,89960,88992,85753,57808,93089,24221,47626,90558,76841,91849,87139,75070,87056,93150,93132,85517,92293,91547,60687,24432,80557,66683,50876,76708,23931,76605,58819,90992,82800,23712,18411,48486,27991,38658,81912,87137","66325,69550,92451,79859,50278,35044,58318,90547,90994,91594,91207,11891,25081,86102,78875,67467,52708,87299,13936,76149,49429,83879,89757,91888,92132,17778,79588,86719,84129,34032,14593,89393,90287,70228,93152,59408,81776,83699,51706,91493,90505,76644,76123,16505,54148,92346,66800,79977,88335,87785"
2011-05-31,0.03386642635800001,50,50,0.025777187945392382,-0.03260400098113233,868,"93138,82486,87267,71271,70500,85753,76841,75694,85319,87785,75320,48653,87056,32870,91849,91066,61241,93150,45241,42550,93101,80557,24221,50876,75224,92709,17726,84563,76838,93089,47626,15579,88873,93132,83111,48267,92640,70332,27887,88668,87137,66093,82775,92293,83186,91547,48506,76605,27334,38658","75326,25081,91575,59408,24441,84624,79859,42906,39087,89757,92132,50278,81173,87299,83879,76076,71563,92421,85914,92451,58318,91888,86996,13936,15202,86964,93152,17778,10375,70228,78875,51706,83699,90287,16505,91493,76123,77610,14593,84129,89393,86719,76744,88811,11891,90505,66800,54148,79977,88335"
2011-06-30,0.017513597278000004,50,50,0.022048109993853614,-0.027924063630764676,867,"87785,82486,70500,17279,75694,91849,82775,57808,90312,10693,26470,50876,87137,85753,53225,32870,92640,77357,45241,75607,85926,85271,75224,60687,80079,91516,27756,90925,38659,89204,77668,76605,87139,84403,91547,77730,88319,51369,93150,84519,84375,23931,24109,13928,24432,91668,91392,91854,89960,10933","91926,79637,52230,50278,87299,76076,84624,85991,50017,91975,88811,17778,89393,76489,43123,84792,92621,59408,15202,66800,84172,86102,39087,67847,20618,47896,76614,86719,76644,90287,91103,54148,79588,66325,90505,91485,79859,83699,86964,81116,76744,91888,78875,14593,91493,92451,93152,83421,79977,88335"
2011-07-31,-0.014624587512000006,50,50,0.02189485650297496,-0.024768480201894233,863,"87785,82486,17279,70500,52337,88992,89204,76708,85753,89244,53613,91854,76625,10693,24221,51369,93150,16432,15579,85269,11403,82775,77274,48653,66384,75694,88182,86881,81138,53225,91531,85271,60871,91392,92640,48267,38659,91113,78137,81055,89301,84372,70332,75186,79879,93174,15069,61241,48506,80080","86799,23887,86964,89508,64961,75034,90505,89393,90215,22103,92188,67847,93132,86106,84624,91103,78875,52230,92765,79588,86996,86158,79859,86783,83366,86102,88989,92239,13936,13856,40416,15202,76744,83699,91888,90287,76644,90272,76684,88811,91493,92497,66325,92451,66683,14593,17778,66800,91090,93152"
2011-08-31,0.08692088287799997,50,50,0.026526526878203036,-0.027749172270914294,860,"93429,17279,82486,70500,10693,75694,27756,89244,85753,79588,85991,77274,76625,66384,91556,89204,88319,49373,24221,81128,81481,76708,16600,91068,84364,89813,88352,48267,46877,86791,88924,91849,81696,77668,78137,17743,51377,88992,48653,15069,85269,59045,76515,77730,59010,46578,15579,75607,22859,11809","89230,22103,34746,52230,86979,91485,18542,92188,87070,85593,41080,82686,92402,13936,16505,86996,86783,92421,75285,86964,35044,87842,79859,83862,25081,92451,83541,11891,92570,86804,83699,91493,91103,59408,17778,54148,79906,78875,91888,76644,92497,66325,93420,86719,14593,88335,79977,66800,93436,93152"
2011-09-30,0.00274447130399999,50,50,0.02354773751947871,-0.029219427183600422,866,"17279,27756,93429,70500,75694,79588,85647,89244,76625,45306,76708,76841,93089,92203,81481,49373,75182,78137,88924,91392,75577,84375,85753,77730,24221,80928,91937,90312,81696,11809,85269,91556,82486,52337,91531,42550,63781,89971,79094,89301,81128,93080,83143,77274,91066,91579,23393,85232,15456,75828","86830,64186,86356,12026,75646,88949,92402,84624,77610,92296,13856,83699,34032,87299,13936,87842,86158,16505,25785,86964,91485,79977,79859,87070,43350,66800,76644,86996,89393,70228,76100,83541,91103,86580,90287,80557,10517,66325,90215,92451,93132,86783,17778,91493,14593,92497,91888,93436,93152,11999"
2011-10-31,-0.09336467237999999,50,50,0.026407378137825174,-0.031244265888062207,868,"17279,27756,75694,77584,93089,85517,90763,93429,70500,85647,84060,23297,79588,78137,85035,86791,85753,77660,22859,77037,91531,76841,90071,77730,91547,24221,87492,49373,81481,48523,92890,11809,78139,21371,40440,81055,91854,85269,89301,77274,89805,42550,32803,16600,76515,92614,88924,50876,82298,23393","45306,18403,82686,86964,80924,86830,76565,93369,87184,78963,83541,90215,11891,89508,93132,91277,92402,86996,87070,90979,90520,87092,87842,92765,75285,24441,75316,76644,86158,85593,79879,10517,66325,17778,14593,91485,92497,13936,79977,77610,86783,90287,93080,92451,91888,93436,91493,92421,11999,93152"
2011-11-30,0.006370006264,50,50,0.023765565206774815,-0.031001684585637002,862,"27756,75694,17279,90162,70500,76100,87139,81138,82486,31974,24221,84060,77730,49373,82298,93089,81222,90925,90756,76091,92890,91531,81055,90071,51369,83186,88924,85269,82775,50876,91556,76838,23393,80320,21371,93429,81912,84372,46886,76515,80791,28484,91849,92618,89258,85271,54827,92614,76841,48653","83541,34032,24441,86525,86830,75100,45306,92497,76644,12650,90319,92132,92402,91485,80924,87070,91888,75285,87092,83405,90505,92188,25785,93132,79977,90988,91103,90215,76744,80557,13936,91493,66325,19675,92421,14593,92451,86106,16505,89508,17778,93369,90287,79588,86783,91971,77610,93436,93152,11999"
2011-12-31,0.024124715874000006,50,50,0.02066460044476266,-0.028186351511962898,869,"17279,46578,85647,22779,85271,48653,91204,82775,90162,78975,50876,86881,10107,11403,78137,93429,75694,23393,81138,93089,77274,77730,51369,82643,46886,56274,79094,91556,81481,76838,48486,23297,76091,14008,85753,77660,48523,92890,10299,15069,27887,70500,14702,81540,79678,32803,21178,76391,49373,90038","93420,90423,83366,84624,38703,91195,12308,88989,75285,76644,67193,84788,45306,91888,92402,91976,87842,76565,75326,88811,86580,93132,92296,76489,86106,63079,90287,52230,91485,79588,91493,89508,11999,82759,13936,83421,66325,86783,83541,90215,14593,17778,92451,92497,93369,91971,78051,75175,93436,93152"
2012-01-31,-0.009144881442,50,50,0.022502542822072327,-0.022263193777387745,870,"17279,82775,85271,77584,11403,76100,46578,48653,93096,85647,42550,82643,11896,91854,90071,85753,70519,77660,46886,91516,10299,91392,88319,89269,22779,50876,90505,93089,92890,70500,49373,51369,91204,85517,24221,23297,81055,82298,52716,92121,84129,66384,92618,48267,82307,81540,66683,56274,91416,64282","12026,52230,52708,85792,76744,91463,67193,12400,89004,85424,85908,86996,78875,91485,87070,77661,86820,36397,82598,76489,88811,80557,84788,83879,86106,45306,79859,75326,89508,92402,90215,66325,75175,93369,14593,92421,87492,91493,92451,92497,88989,54148,79588,83541,17778,93436,11999,76644,83421,93152"
2012-02-29,-0.01802573665000002,50,50,0.024392095349247734,-0.024359060485460902,862,"82775,17279,82508,45241,91392,24441,11891,85647,89258,85271,70519,84129,11403,90162,82643,79094,91854,59010,93429,61241,48653,46578,89269,70500,77668,67847,82618,64486,50876,10299,77730,79678,93096,56274,63773,82800,38682,77584,84403,92771,53866,81222,12369,91066,81774,46886,11896,42550,69796,75182","12026,90547,92765,49680,83366,90979,75175,64961,91485,79859,91152,32707,90215,91668,86158,32803,85908,77264,43123,75326,92421,91976,76489,89393,76099,86830,86783,54148,88335,91594,12570,76644,93132,92018,76744,91463,88989,88949,67193,66325,14593,86106,87013,92497,17778,89508,79588,93436,93369,93152"
2012-03-31,0.017869872539999998,50,50,0.025697637018427293,-0.02215905305243644,862,"80918,82775,90162,17279,91854,89258,66800,22779,86996,85647,64486,23887,90052,91392,12456,88319,90272,87299,79094,85517,48653,50876,72726,21178,25099,45241,10299,89301,21573,90505,11896,70519,90071,81481,24010,19393,24985,90756,76584,56274,52716,66384,27991,93089,92890,12369,84656,24766,93096,47941","63079,37807,52230,58318,76282,83111,54148,91888,79686,90090,48506,92505,86830,92402,77338,91463,75326,64961,77281,92203,78875,67193,89244,76489,88331,75828,51263,92421,92296,91152,92648,76684,88446,87492,14593,83976,91668,89508,93369,87013,90215,88989,91976,12026,79588,83421,92497,17778,93436,93152"
2012-04-30,-0.017810853516,50,50,0.029463059364518363,-0.025206254773120728,873,"82775,89258,64486,88319,91854,80918,79879,90162,46886,92018,91141,90052,11891,51369,91392,89533,66800,10302,79094,72726,76584,70519,85753,77584,86881,47941,12067,22779,10299,85663,87006,76744,84375,54827,17279,82643,25785,92570,12369,23579,93101,49015,11896,61241,81774,14702,69032,90071,88182,85517","90775,83111,75828,79686,79859,75326,41187,84788,12570,49680,90090,23473,67193,66376,77281,79089,76082,60599,12373,91463,89508,92402,89757,48506,91888,40125,90248,37807,85991,76489,90992,12026,92497,92765,87013,91152,87492,66325,76614,89393,88989,14593,91976,11999,17778,83421,93436,89611,93152,79588"
2012-05-31,-0.02497451564400001,50,50,0.029018098333878205,-0.0256291789962501,879,"82775,90162,91854,64486,80918,51369,17279,89258,83879,81774,69032,90756,79879,92697,92570,89901,76100,90052,82196,82643,85269,37284,52337,93429,61241,46886,88319,58318,49656,32803,11891,92326,79094,21573,90550,87006,82800,92505,90386,91392,47941,85963,70519,76744,77157,22779,48267,48486,85647,11896","77338,76489,52090,91888,22840,79977,76614,41187,92296,11308,86158,36468,12308,89508,82759,84788,49680,84172,42585,59192,91463,85991,83111,75326,88331,83976,87013,37807,78051,90992,87492,91152,77264,77610,48506,12558,14593,92497,12026,91976,66325,88989,84723,79588,11999,93436,17778,89611,83421,80485"
2012-06-30,-0.017877130813999997,50,50,0.029305234225596152,-0.027403235837522497,887,"90162,91141,82775,64486,66800,90550,92570,70519,89258,25785,79879,93429,61241,45911,22779,11896,10182,14702,92697,88319,17279,12570,10874,77584,48486,90312,10302,59408,75316,90756,25419,59010,10138,92771,92505,76744,52337,91854,86868,51369,49015,57904,48267,90386,93089,90038,31500,23579,88446,37284","77763,23114,83111,62034,67193,49680,84624,36468,83906,80167,90979,59192,85173,90547,90090,90808,41187,76082,87013,11999,92765,91152,86288,44206,90992,12373,37807,71271,90215,80957,12026,78051,89508,91463,84172,66325,87492,14593,90893,79588,88989,93152,17778,92497,80918,85991,93436,82513,84723,80485"
2012-07-31,-0.009968251469999995,50,50,0.030300198276646918,-0.02264998994647765,887,"90162,82775,61241,12503,79879,66800,25785,64486,70519,92697,79977,89258,92570,11891,83862,77584,90052,51369,86868,90550,85647,90829,22779,93429,87006,59408,10874,45911,79094,49015,49656,90893,53613,84129,91854,85269,24459,37284,48267,59010,46886,90038,75186,82618,27684,82298,48486,47941,69032,89244","66093,86288,89757,25232,13856,71271,62034,75591,92296,80167,88436,84275,88811,44206,15553,83906,49680,92322,80957,90808,88031,41187,70578,85257,11999,90979,76082,92765,90992,79588,85991,91152,66325,12026,12660,93152,91141,87013,78156,14593,91463,84723,88989,92497,80918,89508,10696,17778,93436,80485"
2012-08-31,0.015380597966000005,50,50,0.026821128127355095,-0.023390296768743376,874,"90162,82775,93429,66800,79879,90893,70519,85647,92697,64486,22779,90052,25785,61241,91854,76584,92570,76614,82508,86881,86868,59408,49656,11896,89258,90756,25419,84129,85271,17279,81222,66384,51369,75186,88446,93089,91392,53065,91575,90272,49015,91668,48486,10299,12369,76744,21178,85517,89960,49429","86783,50017,59045,86525,43553,91152,59192,90808,77763,42585,78877,11618,12641,92655,86339,88031,24328,90992,86288,88331,66325,84275,15553,83976,78156,76644,78051,90090,92765,83111,76136,91976,90248,80918,75175,12660,87056,67193,92497,88989,92296,10696,17778,79588,84723,14593,12742,93436,93152,80485"
2012-09-30,-0.01211225005,50,50,0.0277038948196433,-0.02018456973051086,880,"81705,90423,90162,82775,93429,70519,85647,76744,48653,66800,77584,89258,91668,82513,88319,84129,24441,87006,49656,75186,16432,81696,15069,75070,86881,90052,89841,49429,92570,85271,90601,91556,92697,12872,90756,34746,17279,59328,85908,46886,66683,12369,79323,91392,89004,82508,81138,64486,49015,79879","90992,65875,62092,86158,17830,53480,61313,83976,79698,78156,85257,84172,91463,92765,85926,71176,70578,43553,90215,86830,79785,93420,88031,27334,91152,63830,91485,83906,49680,89244,75175,92497,76614,15553,92296,15202,91976,66325,12742,90979,88331,79588,88989,14593,17778,93436,91141,84723,93152,80485"
2012-10-31,0.03588432964,50,50,0.026757356728379,-0.022488045623575467,875,"90423,90162,82775,85647,70519,93429,66800,89258,51692,92326,84281,76744,66683,87006,81073,90829,64486,15579,49373,90052,75070,12872,89841,79906,85908,15069,91073,86868,91556,32803,42550,84129,69032,93091,81774,12369,82508,49656,85271,91392,90558,77584,48653,25785,53866,90386,66384,34746,83541,87034","92021,88031,81501,78156,11308,85991,78875,82642,18403,91152,92203,59192,90979,44329,53480,11618,49680,91463,92296,23536,43553,58318,84172,15553,90657,79089,92765,91485,63830,88331,89244,86783,90215,83976,92497,12865,91976,86097,89757,12742,86830,88989,79588,14593,17778,83421,84723,93436,93152,91141"
2012-11-30,-0.020034838184,50,50,0.025788972185891348,-0.02288831471958816,878,"90423,90162,82775,93429,76744,89258,70519,66800,48486,75603,89409,15069,77584,11478,87006,91556,51692,49373,92326,64486,85271,17279,79323,92570,48653,40539,89841,93089,23297,75070,67847,66683,81696,91392,84584,93091,16505,66384,65541,90052,10299,49429,78975,58683,77605,82513,91066,88992,24010,83143","79859,26710,90979,63830,82686,31974,59192,82642,90090,86804,88331,44329,79089,86097,86158,11600,86783,90215,15202,84172,49680,58318,89757,92765,90199,83976,54148,12623,20618,93420,27422,43123,83421,88989,89508,89244,76644,92497,91485,79244,76391,12742,17778,86830,14593,12865,93436,93152,84723,91141"
2012-12-31,0.010073559182000001,50,50,0.029125068824243806,-0.0207876178161255,873,"90162,22840,82775,37284,66800,93091,91073,93429,76744,70519,32803,89258,80924,92326,87006,90423,25487,79879,51692,90052,59408,12872,17279,69032,85269,49373,91937,89841,85271,64486,38420,66384,82618,90829,92570,66683,84129,48267,12369,77584,84007,76100,49429,88949,12570,92771,11403,80918,23887,77661","85663,83976,15202,86097,55212,82686,77338,49680,41187,90893,83928,89866,86432,90992,92296,93132,53480,89006,82642,63830,86830,61313,87056,90215,12981,25129,12623,59192,92497,79244,84172,23975,54148,86288,76644,89508,79588,78664,89244,88331,12865,83421,88989,14593,84723,17778,12742,93436,93152,91141"
2013-01-31,0.031003821913999995,50,50,0.029399578732118802,-0.018370460945000236,869,"90162,82775,80924,12570,70519,89258,66800,22840,24441,91611,93429,91100,79879,91128,90558,51692,12872,92570,75224,83862,93091,89841,66384,37284,91073,90052,88319,85271,66683,85269,89960,25487,48267,16505,69032,86799,48653,48506,17279,42550,69796,11403,84129,92326,89509,38420,86881,86868,89533,85168","41187,70578,80957,90979,90893,12308,83443,52230,79133,83111,11618,91650,92611,77338,86830,85792,12914,89866,23975,12981,15553,83976,15202,52695,24440,78156,76123,86804,92132,44206,84723,86525,59192,89006,89244,92497,89508,86288,88331,82513,87056,91141,88989,17778,12742,83421,14593,13108,93436,93152"
2013-02-28,0.002899695197999999,50,50,0.027147417363376267,-0.020280739250908376,868,"93091,82775,12570,90162,22840,80924,66800,89258,91937,93429,70519,51692,89841,88319,90423,37284,91100,23887,79879,91128,91392,91073,81073,66683,89301,49429,47941,92570,77584,64486,26470,75222,89901,75828,79857,87006,17279,91066,25785,38420,92421,91611,70923,27633,66384,84129,48653,90052,89509,69032","12914,92611,38093,15202,90880,62092,76123,12591,88031,11850,91463,77338,91650,52038,83111,70578,88197,12623,12400,86288,92296,51263,54148,85991,12981,79133,88446,89006,87092,78664,79244,13108,92497,13168,89393,89244,83421,88989,86830,88331,17778,89757,91141,84723,82513,93436,14593,12742,80557,93152"
2013-03-31,-0.0049025437199999924,50,50,0.02769388898548679,-0.01995272339403912,873,"12570,90162,93429,82775,22840,25487,91611,66800,80918,89258,70519,83435,91128,51692,91516,89301,92570,47941,92326,90893,88319,87006,89841,64486,84129,90558,77730,42550,89533,59408,16432,82513,67847,52337,66683,93185,32803,88590,91066,87842,49656,91854,86881,23887,69032,70923,91575,38659,25785,22293","92293,12650,44329,20482,86288,18163,91650,86830,12308,53480,78875,23473,92931,86525,13108,17830,79133,80957,77338,89006,76095,59192,12591,15553,76712,90200,89393,93132,90215,91283,85991,92497,92296,83421,12742,85926,84172,39087,89244,17778,92890,78877,78664,89757,91141,84723,14593,93436,93152,88989"
2013-04-30,-0.012810104568000002,50,50,0.029415385962759676,-0.020731444441975527,873,"90352,90162,12570,82775,93429,22840,92326,92570,89258,79588,87842,66800,91128,70519,69032,76477,87006,80918,25785,84375,91937,13141,12369,52337,66683,28345,23887,17279,26470,92771,12503,91066,93185,83435,89841,75070,48267,90756,90558,75034,81774,90052,12622,64486,47941,89393,32707,32803,16432,63765","49680,91888,17830,86830,76712,50948,80957,83111,59192,12591,30737,90199,84788,34032,85257,53480,56223,79133,80167,77338,88949,12373,39087,90423,89006,69796,86288,78877,89244,79244,17778,78664,12981,88331,92497,85991,85926,90215,91283,12742,91041,92890,83421,84723,93152,91141,14593,93436,12873,88989"
2013-05-31,0.021805830676000004,50,50,0.029759500724810702,-0.02146811073035956,874,"90162,12570,82775,93429,46922,90352,89393,66800,22840,89258,80918,84375,92570,70519,89269,69032,93185,32803,72726,12369,48267,91937,87006,88590,66384,17279,77584,89841,90272,59408,86868,23887,83822,91073,88319,49656,89971,79879,86881,91611,64486,86580,91143,25487,50876,90558,89179,92771,83435,16505","87445,53480,35167,89866,59192,78877,91892,54148,80957,71271,84788,90893,35554,90090,12591,93174,88331,88949,78664,77338,44206,17830,76712,15202,91463,12981,77668,70578,89244,90423,92497,85926,86288,17778,92890,13008,12373,90215,83421,14593,13299,93152,12503,12742,91283,91141,93436,12873,84723,88989"
2013-06-30,-0.010506398226000002,50,50,0.029759424368614087,-0.023235867330122104,881,"90352,93429,90162,79588,82775,77584,66800,79879,89258,87006,89841,92570,22840,69032,88590,66384,92326,51692,86881,83862,91854,11081,17279,10874,82513,79089,84624,91066,88319,91461,64486,90558,84375,91073,11403,90505,85753,14795,93091,82598,83976,76584,85271,92771,92221,75224,90756,48267,79906,90038","91128,90090,66093,86525,11809,78916,83906,35554,86339,17830,89866,12503,88949,12373,44206,27422,12742,93152,92602,77668,90215,86136,12981,13314,84348,91611,77338,78877,17778,86432,27959,86996,86288,12558,12591,91892,83661,13379,71271,92497,12026,78664,13299,14593,12873,76744,93436,91141,84723,88989"
2013-07-31,-0.03780146422200001,50,50,0.026372623919765317,-0.022978070384087695,882,"90162,93429,82775,51692,92570,91066,89258,49905,25487,77584,83862,12369,89841,66384,49656,93091,46922,88661,82486,92203,84375,89971,90558,69032,90052,91926,90272,70519,92771,91068,48267,91556,64486,75182,27828,90756,83597,22840,79103,66800,88590,17279,80286,90505,23887,83011,49429,23297,49373,93101","92602,90992,27422,25232,12981,58771,64936,91463,83111,15202,80957,77338,92931,12591,86525,83541,90569,78916,86996,90215,13314,76230,12026,12742,13299,83661,86288,86432,17778,87056,71271,90978,88949,79588,82567,78877,92648,92497,93152,91937,91611,13407,78664,76661,12873,14593,91141,84723,93436,88989"
2013-08-31,-0.029074069499999994,50,50,0.027298417758084014,-0.022502259733617542,882,"75175,90162,93429,82775,91066,90558,22840,82513,25487,77584,85914,61241,64486,86881,78051,88661,17279,49656,14795,77730,93091,83862,92771,91068,79879,87006,22293,75828,38659,69032,70923,49905,88590,81481,89258,90052,70519,88811,93101,48653,10138,84375,89841,57904,49373,79637,90505,77659,24459,91556","66157,12052,66093,86339,89006,91152,83111,12558,10225,86432,87056,26403,12476,38156,12503,86996,20482,83541,77668,44206,12026,92648,12742,18403,27422,67847,92602,19502,91611,13299,78877,93152,71271,91937,86288,83661,13447,92497,12591,89901,20053,13407,78664,93436,12873,14593,91141,84723,76661,88989"
2013-09-30,-0.022722051905999997,50,50,0.025595465696383844,-0.022550803454262244,890,"90423,82486,93429,82775,22840,90162,77584,52813,17279,76804,84375,81481,38682,87006,25487,92570,91926,64486,89258,93091,92326,76230,64282,90052,79906,85271,92322,91068,42550,89533,23297,22293,16432,92771,85168,85319,83822,91416,92203,79879,81073,89301,79094,89269,86881,90272,12369,81696,79103,76841","12373,12742,77338,71563,92765,14541,90090,35554,92296,23473,25232,84032,75654,93436,90215,88949,89757,77668,82567,80415,12981,83661,86288,86432,93152,12503,67847,91141,90178,75222,21178,12591,78664,90978,92497,78877,18403,13299,82513,80560,89901,83541,14593,76661,13407,89393,88989,12873,84723,12347"
2013-10-31,0.004767657124000001,50,50,0.02745481227485599,-0.022201272850625894,889,"90162,90423,82775,93429,84375,89258,22840,25487,64486,17279,66683,78051,72726,92570,80918,38682,77584,79094,66384,16432,91854,64282,76614,82598,83862,77660,66800,45911,91926,91556,19675,69032,90052,49373,42550,92326,89269,49429,85517,14795,78975,49656,87006,85271,90505,81540,48267,70519,88590,77659","90319,80415,92765,71563,10696,12981,20482,84032,78877,89757,77668,83661,77338,80957,87056,12503,12026,35554,86996,82513,86288,13447,12060,12373,13181,15202,91141,67847,13108,89393,12591,76661,89901,21178,13299,93152,13379,12927,82567,92497,12742,80560,14593,35167,12639,90978,84723,13407,88989,12873"
2013-11-30,0.006210068452000006,50,50,0.026400185306351586,-0.020268229589732317,885,"90423,93429,92326,90162,82775,22840,66683,87006,79879,72726,17279,83862,64486,89258,91461,93436,76614,16432,64282,38682,85753,86580,92697,86881,78975,91068,92570,93091,81481,85271,32803,83597,49373,82598,81540,89269,23297,75828,70519,84375,40125,79857,11403,90272,91937,66384,10299,85319,49429,42877","11809,78875,10696,11850,23473,66157,85994,77338,85663,12981,52476,89006,17830,67847,91141,12373,76804,30737,78051,12591,86996,93246,77668,86288,84172,80415,35554,76661,88991,90978,90090,13379,17778,12927,89757,93152,80560,78664,92497,12503,13108,13407,21178,82567,14593,89393,88989,84723,13318,12873"
2013-12-31,-0.0029225930119999993,50,50,0.02706670906095148,-0.020816230761228766,899,"90162,93429,20415,82775,38682,70519,92326,66800,79906,82513,64486,83862,92570,13008,49373,91854,79879,69032,86868,89258,49656,47896,90756,93091,78975,85753,25487,85271,84129,90423,91073,86580,47941,66683,84375,17279,91937,20053,86881,84007,79094,76477,39490,71175,66384,59408,42877,90505,77763,63773","83661,86288,91463,90215,86996,86783,76661,12981,92765,80167,65307,76230,92648,88331,90925,13181,77338,91611,15202,13447,18403,13622,13108,87056,12503,12373,12742,80560,13168,11850,79588,92497,78664,91141,12591,82567,17778,13267,93152,90978,93436,13379,89393,88989,13407,14593,84723,75573,13318,12873"
2014-01-31,-0.043328783926,50,50,0.023850770275757507,-0.021062974359680065,893,"93429,61241,90423,13008,79906,20415,86881,38682,66683,17279,89509,91854,92326,83862,64486,92322,93091,89805,91100,91416,23887,89301,79678,82775,24010,64282,90558,90756,76477,85914,66800,57904,91556,86580,89533,85271,25487,90162,91937,91068,93096,28804,77763,87006,76605,78170,90052,79857,45277,90829","52230,78875,76230,43123,67847,12373,51263,90178,71271,54148,91594,52708,91611,11850,77338,13299,58318,84348,15202,13168,92648,46922,17778,83661,13622,13627,89617,13511,12639,80560,12591,13108,14593,12503,13267,82567,93152,88989,13379,92497,84723,78664,76804,89393,81776,18403,13318,90978,93436,12873"
2014-02-28,-0.021517339576,50,50,0.022898990332973556,-0.027706420541439722,896,"92326,25487,69796,66800,38682,13008,63773,91854,81138,93429,90162,84375,17279,76477,77660,23887,82775,83366,89805,64282,91068,86881,53866,70519,85271,76605,90038,88590,49429,76795,22293,34746,13928,92570,79879,91416,91073,93096,28804,89904,46922,79906,92257,92322,90751,35124,40125,86580,77462,23297","86356,12373,86196,11850,88331,13553,89508,83661,81857,17778,92931,13627,71271,78664,13447,13511,89617,91141,92648,91463,14593,78875,78051,13407,13267,13108,80560,13647,12742,12927,88949,93152,12591,90178,13379,88989,13628,92497,81776,82567,76661,90978,84723,93436,12639,89393,12873,13318,13711,13621"
